File,Date,word_count,JustClean,JustAfford,JustReliable,JustSustain,JustModern,CleanSent,AffordSent,ReliableSent,SustainSent,ModernSent,GreenJobSent,ScientistSent
"https://www.govinfo.gov/content/pkg/CHRG-109hhrg26463/html/CHRG-109hhrg26463.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg27254/html/CHRG-109hhrg27254.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg26290/html/CHRG-109hhrg26290.htm",2006-03-01,81563,2,7,11,0,0,2,6,31,4,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109shrg59104210/html/CHRG-109shrg59104210.htm,https://www.govinfo.gov/content/pkg/CHRG-109shrg27534/html/CHRG-109shrg27534.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg27145/html/CHRG-109hhrg27145.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg26334/html/CHRG-109hhrg26334.htm",2006-03-02,357716,219,26,109,20,17,159,25,92,28,7,3,1
https://www.govinfo.gov/content/pkg/CHRG-109shrg28000/html/CHRG-109shrg28000.htm,2006-03-07,68227,29,10,9,7,3,26,8,11,7,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109hhrg27744/html/CHRG-109hhrg27744.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg26480/html/CHRG-109hhrg26480.htm",2006-03-09,121491,62,11,18,26,1,47,11,23,28,0,2,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg99860/html/CHRG-109shrg99860.htm,2006-03-10,302245,123,20,80,10,24,82,18,45,14,8,0,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg59104208/html/CHRG-109shrg59104208.htm,2006-03-28,26553,2,0,2,3,0,1,0,2,1,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg59104217/html/CHRG-109shrg59104217.htm,2006-03-30,64208,101,7,13,2,2,76,4,24,5,0,3,1
"https://www.govinfo.gov/content/pkg/CHRG-109shrg59104212/html/CHRG-109shrg59104212.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg28991/html/CHRG-109hhrg28991.htm",2006-04-05,49123,4,1,20,7,18,1,0,0,0,3,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109hhrg29726/html/CHRG-109hhrg29726.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg26799/html/CHRG-109hhrg26799.htm,https://www.govinfo.gov/content/pkg/CHRG-109shrg59104222/html/CHRG-109shrg59104222.htm",2006-04-06,126147,10,5,41,16,3,10,3,18,27,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg28983/html/CHRG-109shrg28983.htm,2006-04-24,117199,106,12,8,7,10,84,9,3,8,1,3,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg28656/html/CHRG-109hhrg28656.htm,2006-04-27,31006,0,0,7,0,0,0,0,0,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109hhrg27378/html/CHRG-109hhrg27378.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg27335/html/CHRG-109hhrg27335.htm",2006-05-04,70069,89,6,3,2,2,80,5,1,4,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg29644/html/CHRG-109shrg29644.htm,2006-05-15,124545,49,11,52,11,0,31,12,131,14,4,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109hhrg31181/html/CHRG-109hhrg31181.htm,https://www.govinfo.gov/content/pkg/CHRG-109shrg34738/html/CHRG-109shrg34738.htm",2006-05-16,66215,15,4,8,6,1,9,5,5,4,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109hhrg29812/html/CHRG-109hhrg29812.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg27720/html/CHRG-109hhrg27720.htm",2006-05-18,73850,44,12,10,5,16,39,8,21,12,0,1,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg29892/html/CHRG-109hhrg29892.htm,2006-06-09,29422,0,0,0,0,0,0,0,0,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109hhrg28226/html/CHRG-109hhrg28226.htm,https://www.govinfo.gov/content/pkg/CHRG-109shrg64909/html/CHRG-109shrg64909.htm",2006-06-14,105979,73,7,28,13,3,55,7,41,16,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109shrg30716/html/CHRG-109shrg30716.htm,https://www.govinfo.gov/content/pkg/CHRG-109shrg34697/html/CHRG-109shrg34697.htm",2006-06-22,92072,22,5,14,14,6,26,6,12,17,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109shrg30004/html/CHRG-109shrg30004.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg28556/html/CHRG-109hhrg28556.htm",2006-06-27,165769,100,19,33,21,2,68,18,54,19,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg30359/html/CHRG-109hhrg30359.htm,2006-06-28,15696,8,0,1,0,1,5,0,2,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg31088/html/CHRG-109shrg31088.htm,2006-07-18,34112,32,4,13,17,3,28,4,13,21,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg28783/html/CHRG-109hhrg28783.htm,2006-07-20,12843,0,0,0,0,0,0,0,0,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-109jhrg30856/html/CHRG-109jhrg30856.htm,https://www.govinfo.gov/content/pkg/CHRG-109hhrg28967/html/CHRG-109hhrg28967.htm",2006-07-25,32237,0,0,0,0,0,0,0,1,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg29353/html/CHRG-109hhrg29353.htm,2006-08-02,33355,8,6,1,13,2,16,6,3,19,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg30153/html/CHRG-109shrg30153.htm,2006-08-26,22854,2,4,2,10,0,1,4,0,9,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg31463/html/CHRG-109hhrg31463.htm,2006-09-13,54300,18,0,4,0,0,16,1,5,0,0,0,1
https://www.govinfo.gov/content/pkg/CHRG-109shrg30869/html/CHRG-109shrg30869.htm,2006-09-14,38182,5,2,8,9,1,3,2,6,10,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg29851/html/CHRG-109hhrg29851.htm,2006-09-20,51375,41,7,6,19,3,34,4,8,22,2,0,3
https://www.govinfo.gov/content/pkg/CHRG-109hhrg33594/html/CHRG-109hhrg33594.htm,2006-09-26,29012,1,0,0,16,2,2,2,1,9,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg30840/html/CHRG-109hhrg30840.htm,2006-11-15,16700,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-109hhrg31312/html/CHRG-109hhrg31312.htm,2006-12-05,19109,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-109shrg59104211/html/CHRG-109shrg59104211.htm,2006-12-31,149758,87,18,29,13,9,63,19,37,19,3,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg44198/html/CHRG-110hhrg44198.htm,2007-01-01,912,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg34149/html/CHRG-110shrg34149.htm,2007-01-10,37728,4,1,1,10,0,3,1,0,6,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg37309/html/CHRG-110hhrg37309.htm,2007-01-31,22494,0,0,5,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg35765/html/CHRG-110shrg35765.htm,2007-02-07,75692,89,10,16,8,1,65,10,16,8,3,0,1
https://www.govinfo.gov/content/pkg/CHRG-110hhrg35447/html/CHRG-110hhrg35447.htm,2007-02-08,31815,36,2,3,1,0,19,1,1,1,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg35766/html/CHRG-110shrg35766.htm,2007-02-12,39140,9,3,2,23,1,13,5,2,19,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg33676/html/CHRG-110hhrg33676.htm,2007-02-27,35040,9,2,3,1,2,4,2,1,2,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg35774/html/CHRG-110hhrg35774.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg35740/html/CHRG-110hhrg35740.htm",2007-02-28,76805,19,4,4,2,2,14,1,4,1,4,0,1
https://www.govinfo.gov/content/pkg/CHRG-110shrg35991/html/CHRG-110shrg35991.htm,2007-03-01,18213,1,0,0,1,0,1,0,0,1,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110shrg69104266/html/CHRG-110shrg69104266.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg36366/html/CHRG-110hhrg36366.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg36077/html/CHRG-110shrg36077.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg33610/html/CHRG-110hhrg33610.htm",2007-03-07,157961,183,15,21,11,4,168,12,49,19,5,1,1
https://www.govinfo.gov/content/pkg/CHRG-110hhrg37911/html/CHRG-110hhrg37911.htm,2007-03-09,190,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg37413/html/CHRG-110hhrg37413.htm,2007-03-14,25244,4,0,0,0,0,5,0,0,0,0,0,1
https://www.govinfo.gov/content/pkg/CHRG-110shrg69104278/html/CHRG-110shrg69104278.htm,2007-03-15,59952,4,1,7,4,0,0,1,2,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg34820/html/CHRG-110hhrg34820.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg49738/html/CHRG-110shrg49738.htm",2007-03-20,79530,53,8,6,9,1,35,8,11,16,3,0,5
https://www.govinfo.gov/content/pkg/CHRG-110shrg69104251/html/CHRG-110shrg69104251.htm,2007-03-21,34178,12,1,2,0,1,10,0,1,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg69104267/html/CHRG-110shrg69104267.htm,2007-04-11,62450,101,7,15,5,3,67,5,45,5,5,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg36418/html/CHRG-110shrg36418.htm,2007-04-12,43000,23,4,7,25,0,20,5,6,25,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg36492/html/CHRG-110shrg36492.htm,2007-04-16,47516,22,8,3,0,0,11,6,2,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg34822/html/CHRG-110hhrg34822.htm,2007-04-17,43866,17,3,2,21,1,7,4,3,6,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg69104294/html/CHRG-110shrg69104294.htm,2007-04-18,43113,9,0,36,4,8,1,0,4,1,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg34825/html/CHRG-110hhrg34825.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg48112/html/CHRG-110hhrg48112.htm",2007-04-19,121977,133,10,35,26,3,104,11,43,34,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg36640/html/CHRG-110shrg36640.htm,2007-04-23,56766,22,1,4,7,3,26,3,8,6,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg40278/html/CHRG-110hhrg40278.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg34981/html/CHRG-110hhrg34981.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg48111/html/CHRG-110hhrg48111.htm",2007-04-24,126059,102,11,10,42,2,95,9,7,27,1,1,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg34719/html/CHRG-110hhrg34719.htm,2007-04-26,44076,21,4,0,3,1,24,3,1,9,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg34831/html/CHRG-110hhrg34831.htm,2007-05-03,18968,1,4,0,3,1,1,3,0,2,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg37111/html/CHRG-110shrg37111.htm,2007-05-08,27769,13,2,0,0,0,11,2,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg35054/html/CHRG-110shrg35054.htm,2007-05-09,26371,4,2,0,3,0,4,1,0,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg35926/html/CHRG-110hhrg35926.htm,2007-05-11,80061,26,6,2,9,5,19,4,1,5,6,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110shrg36936/html/CHRG-110shrg36936.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg35234/html/CHRG-110hhrg35234.htm",2007-05-15,72181,36,4,3,3,2,29,3,3,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg34834/html/CHRG-110hhrg34834.htm,2007-05-16,15545,3,2,0,7,0,2,0,0,4,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg37164/html/CHRG-110shrg37164.htm,2007-05-22,8355,5,0,1,0,0,3,0,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg42156/html/CHRG-110hhrg42156.htm,2007-05-24,28682,2,1,2,0,1,6,1,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg37581/html/CHRG-110shrg37581.htm,2007-06-07,34893,13,3,3,9,0,13,2,2,6,0,0,1
https://www.govinfo.gov/content/pkg/CHRG-110hhrg36001/html/CHRG-110hhrg36001.htm,2007-06-19,47552,13,3,16,18,3,12,4,31,16,2,2,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg36106/html/CHRG-110hhrg36106.htm,2007-06-20,16912,3,1,0,3,0,1,1,0,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg74985/html/CHRG-110shrg74985.htm,2007-06-21,44605,10,7,6,20,1,16,9,17,20,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg48942/html/CHRG-110hhrg48942.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg58084/html/CHRG-110hhrg58084.htm",2007-07-12,70185,1,4,4,0,0,2,0,0,0,3,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg36796/html/CHRG-110hhrg36796.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg36143/html/CHRG-110hhrg36143.htm",2007-07-19,48236,6,0,0,4,1,3,0,0,6,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg40600/html/CHRG-110shrg40600.htm,2007-07-31,32542,0,4,32,0,2,0,4,28,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg38840/html/CHRG-110shrg38840.htm,2007-08-07,21350,11,0,0,6,0,8,0,0,2,0,0,1
https://www.govinfo.gov/content/pkg/CHRG-110shrg38423/html/CHRG-110shrg38423.htm,2007-08-13,35815,26,4,11,3,1,21,5,9,5,0,0,2
https://www.govinfo.gov/content/pkg/CHRG-110hhrg38201/html/CHRG-110hhrg38201.htm,2007-08-31,18201,4,6,2,1,1,1,5,2,0,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg39385/html/CHRG-110shrg39385.htm,2007-09-12,40287,6,2,1,3,1,5,1,1,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg37984/html/CHRG-110hhrg37984.htm,2007-09-25,47856,6,2,0,7,0,5,2,0,7,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg38205/html/CHRG-110hhrg38205.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg40222/html/CHRG-110shrg40222.htm",2007-09-26,85563,65,7,24,29,4,62,7,22,27,3,1,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg37987/html/CHRG-110hhrg37987.htm,2007-10-03,40758,13,8,8,7,12,11,4,51,4,10,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg58147/html/CHRG-110hhrg58147.htm,2007-10-10,14936,3,2,0,5,0,1,1,0,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg38209/html/CHRG-110hhrg38209.htm,2007-10-17,15919,0,5,1,0,0,0,5,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg58148/html/CHRG-110hhrg58148.htm,2007-10-18,13713,9,0,0,1,1,9,0,0,0,0,2,2
https://www.govinfo.gov/content/pkg/CHRG-110hhrg38604/html/CHRG-110hhrg38604.htm,2007-10-30,97,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg58244/html/CHRG-110hhrg58244.htm,2007-11-02,17952,11,2,0,8,0,5,3,0,2,0,7,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg58245/html/CHRG-110hhrg58245.htm,2007-11-05,9503,24,0,0,8,0,17,0,0,3,0,11,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg40735/html/CHRG-110shrg40735.htm,2007-11-06,63838,13,5,8,2,0,6,4,14,6,1,4,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg38722/html/CHRG-110hhrg38722.htm,2007-11-13,23970,4,7,0,0,0,3,4,0,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110shrg41099/html/CHRG-110shrg41099.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg58414/html/CHRG-110hhrg58414.htm",2007-11-14,87964,36,3,28,6,0,19,4,31,9,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg46477/html/CHRG-110hhrg46477.htm,2007-12-12,50947,2,4,5,0,0,1,1,2,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg59104237/html/CHRG-110shrg59104237.htm,2007-12-31,122393,91,8,20,9,6,54,1,22,8,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg47234/html/CHRG-110hhrg47234.htm,2008-01-23,25019,0,0,0,10,0,0,0,0,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg41830/html/CHRG-110shrg41830.htm,2008-02-06,59421,45,7,14,3,4,29,7,28,5,2,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110shrg42123/html/CHRG-110shrg42123.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg49406/html/CHRG-110hhrg49406.htm",2008-02-07,84241,45,8,7,44,1,33,8,6,32,1,3,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg44138/html/CHRG-110hhrg44138.htm,2008-02-14,39072,8,1,5,5,2,1,1,0,5,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg40957/html/CHRG-110hhrg40957.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg43355/html/CHRG-110hhrg43355.htm",2008-02-28,153612,43,5,12,10,1,21,4,20,7,4,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg40819/html/CHRG-110hhrg40819.htm,2008-02-29,38769,19,17,4,35,1,19,16,4,40,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg42513/html/CHRG-110shrg42513.htm,2008-03-04,22065,9,0,0,0,0,8,0,1,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg40940/html/CHRG-110hhrg40940.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg79104324/html/CHRG-110shrg79104324.htm",2008-03-05,78411,98,15,33,13,5,58,13,71,24,12,1,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg61528/html/CHRG-110hhrg61528.htm,2008-03-06,12870,8,1,0,0,0,5,0,2,2,0,5,1
https://www.govinfo.gov/content/pkg/CHRG-110shrg33914/html/CHRG-110shrg33914.htm,2008-03-07,352129,228,17,83,23,18,141,7,79,17,7,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg50229/html/CHRG-110hhrg50229.htm,2008-03-11,20589,1,1,4,2,0,2,1,3,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg45066/html/CHRG-110hhrg45066.htm,2008-03-13,23892,0,0,0,1,2,0,1,3,6,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg41771/html/CHRG-110hhrg41771.htm,2008-04-01,30761,10,0,1,0,2,4,0,0,0,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg44154/html/CHRG-110hhrg44154.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg79104325/html/CHRG-110shrg79104325.htm",2008-04-02,110303,25,2,10,5,4,23,2,13,10,5,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg51163/html/CHRG-110hhrg51163.htm,2008-04-03,27822,6,0,2,0,0,2,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg79104326/html/CHRG-110shrg79104326.htm,2008-04-09,19738,43,0,1,0,0,3,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg79104334/html/CHRG-110shrg79104334.htm,2008-04-10,41583,5,1,9,1,0,0,1,3,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg41819/html/CHRG-110hhrg41819.htm,2008-04-12,46474,94,7,6,15,2,97,10,9,13,6,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg41671/html/CHRG-110hhrg41671.htm,2008-04-15,93,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg79104336/html/CHRG-110shrg79104336.htm,2008-04-16,58096,4,4,42,6,19,0,0,2,1,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg79104333/html/CHRG-110shrg79104333.htm,2008-04-30,38854,0,0,7,0,4,0,0,2,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg42661/html/CHRG-110shrg42661.htm,2008-05-01,37331,19,5,6,5,1,14,5,10,5,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg48846/html/CHRG-110shrg48846.htm,2008-05-08,31399,68,10,1,9,0,36,4,0,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg61727/html/CHRG-110hhrg61727.htm,2008-05-14,17094,3,22,0,8,0,1,2,0,4,0,7,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg42967/html/CHRG-110hhrg42967.htm,2008-05-15,34657,1,2,3,1,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg61728/html/CHRG-110hhrg61728.htm,2008-05-22,17574,8,0,1,0,0,9,0,2,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg80428/html/CHRG-110shrg80428.htm,2008-06-03,57964,4,1,6,0,1,2,2,0,0,3,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg44184/html/CHRG-110hhrg44184.htm,2008-06-11,27636,3,76,1,7,0,2,17,0,2,0,1,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg43121/html/CHRG-110hhrg43121.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg46049/html/CHRG-110shrg46049.htm",2008-06-12,63590,55,8,27,1,3,57,8,36,2,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg44289/html/CHRG-110shrg44289.htm,2008-06-17,65995,1,0,2,0,2,0,1,0,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg56525/html/CHRG-110hhrg56525.htm,2008-06-23,77657,1,1,0,1,0,1,2,0,0,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg50680/html/CHRG-110hhrg50680.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg42962/html/CHRG-110hhrg42962.htm",2008-06-24,101413,7,0,8,94,5,6,0,5,93,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110shrg45326/html/CHRG-110shrg45326.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg44855/html/CHRG-110shrg44855.htm",2008-06-25,76996,50,9,1,13,2,79,10,2,13,5,1,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg45193/html/CHRG-110shrg45193.htm,2008-07-15,28505,100,10,4,7,0,100,7,4,8,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg57974/html/CHRG-110hhrg57974.htm,2008-07-17,22988,4,10,2,5,0,4,3,1,4,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg44578/html/CHRG-110shrg44578.htm,2008-07-22,22244,2,0,0,1,2,1,0,2,0,0,1,0
"https://www.govinfo.gov/content/pkg/CHRG-110jhrg45011/html/CHRG-110jhrg45011.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg61956/html/CHRG-110hhrg61956.htm",2008-07-30,33042,16,3,1,4,2,22,2,1,4,2,1,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg61957/html/CHRG-110hhrg61957.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg43839/html/CHRG-110hhrg43839.htm",2008-07-31,21045,10,0,1,1,2,12,0,0,1,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg45586/html/CHRG-110shrg45586.htm,2008-08-28,34281,5,14,4,15,4,5,16,9,13,5,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg50450/html/CHRG-110shrg50450.htm,2008-09-03,28595,0,0,2,0,1,0,0,3,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-110hhrg44269/html/CHRG-110hhrg44269.htm,https://www.govinfo.gov/content/pkg/CHRG-110hhrg61958/html/CHRG-110hhrg61958.htm",2008-09-10,54828,19,0,16,2,2,16,0,3,3,1,1,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg51477/html/CHRG-110hhrg51477.htm,2008-09-11,17497,0,0,1,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg45837/html/CHRG-110shrg45837.htm,2008-09-12,50289,37,10,11,12,3,29,11,12,13,2,4,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg46015/html/CHRG-110shrg46015.htm,2008-09-16,53301,0,0,7,1,1,0,0,1,2,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-110hhrg62131/html/CHRG-110hhrg62131.htm,2008-12-09,25330,1,2,1,7,0,0,0,0,3,0,4,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg46256/html/CHRG-110shrg46256.htm,2008-12-10,113448,229,15,23,49,6,193,14,16,28,8,94,0
https://www.govinfo.gov/content/pkg/CHRG-110shrg79104338/html/CHRG-110shrg79104338.htm,2008-12-31,56065,49,13,14,7,4,39,6,10,15,2,2,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg50142/html/CHRG-111hhrg50142.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg55863/html/CHRG-111hhrg55863.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg56009/html/CHRG-111hhrg56009.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg55525/html/CHRG-111hhrg55525.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg54862/html/CHRG-111hhrg54862.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg54928/html/CHRG-111hhrg54928.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg54929/html/CHRG-111hhrg54929.htm",2009-01-01,3402,1,0,0,0,0,0,0,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg47252/html/CHRG-111shrg47252.htm,2009-01-08,65836,152,12,14,10,1,144,22,16,17,12,6,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg53396/html/CHRG-111hhrg53396.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg46952/html/CHRG-111hhrg46952.htm",2009-01-27,33171,5,0,1,12,1,2,0,0,6,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg47412/html/CHRG-111hhrg47412.htm,2009-02-11,17201,0,0,0,1,0,0,0,0,2,0,3,0
